ID,Order,Family,Family name,Common name,Scientific name,IUCN Status,ABA Status,CA List,Life list date,Life list location,US,CA,ABA,World Obs (Oct 2025),US Obs (Oct 2025),CA Obs (Oct 2025),Range,Featured,Order Target,Location
1677,APODIFORMES,Trochilidae,Hummingbirds,Buffy Hummingbird,Leucippus fallax,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,150",0,0,"coastal northeastern Colombia, and coastal Venezuela including islas La Tortuga and Margarita",,,
1490,APODIFORMES,Trochilidae,Hummingbirds,Rainbow-bearded Thornbill,Chalcostigma herrani,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,147",0,0,,,,
3715,PICIFORMES,Ramphastidae,Toucans,Spot-billed Toucanet,Selenidera maculirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,137",0,0,Atlantic forest of southeastern Brazil to eastern Paraguay and northeastern Argentina,,,
4031,FALCONIFORMES,Falconidae,Falcons and Caracaras,Black Falcon,Falco subniger,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,135",0,0,"northern and eastern Australia (except southern Western Australia, western South Australia, and Tasmania)",,,
5395,PASSERIFORMES,Tityridae,Tityras and Allies,Black-capped Becard,Pachyramphus marginatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,127",0,0,,,,
4731,PASSERIFORMES,Thamnophilidae,Typical Antbirds,White-shouldered Antbird,Akletos melanoceps,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,071",0,0,southeastern Colombia to northeastern Peru and western Amazonian Brazil,,,
4837,PASSERIFORMES,Grallariidae,Antpittas,Ochre-breasted Antpitta,Grallaricula flavirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,066",0,0,,,,
1405,APODIFORMES,Trochilidae,Hummingbirds,Sooty-capped Hermit,Phaethornis augusti,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,048",0,0,,,,
3438,CORACIIFORMES,Alcedinidae,Kingfishers,Banded Kingfisher,Lacedo pulchella,UN,,,8/12/2026,MY-06,,,,"10,819",0,0,,,,
3439,CORACIIFORMES,Alcedinidae,Kingfishers,Laughing Kookaburra,Dacelo novaeguineae,LC,,,10/1/2024,AU-VIC,,,,"669,858",0,0,,,,
4861,PASSERIFORMES,Rhinocryptidae,Tapaculos,White-breasted Tapaculo,Eleoscytalopus indigoticus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,047",0,0,southeastern Brazil (eastern Bahia to Santa Catarina and northeastern Rio Grande do Sul),,,
5394,PASSERIFORMES,Tityridae,Tityras and Allies,Gray-collared Becard,Pachyramphus major,UN,ABA 5,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,042","1,656",0,,,,
10345,PASSERIFORMES,Emberizidae,Old World Buntings,Yellow-browed Bunting,Emberiza chrysophrys,LC,ABA 5,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,042",0,0,breeds taiga of central Siberia; winters in central and southeastern China,,,
5909,PASSERIFORMES,Maluridae,Fairywrens,Red-winged Fairywren,Malurus elegans,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,040",0,0,forested southwestern Western Australia,,,
6353,PASSERIFORMES,Vireonidae,"Vireos, Shrike-Babblers, and Erpornis",Lemon-chested Greenlet,Hylophilus thoracicus,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,038",0,0,,,,
4144,PSITTACIFORMES,Psittaculidae,Old World Parrots,Swift Parrot,Lathamus discolor,CR,,,#N/A,#N/A,#N/A,#N/A,#N/A,"10,037",0,0,breeds Tasmania; winters southeastern South Australia to southeastern Queensland,,,
3446,CORACIIFORMES,Alcedinidae,Kingfishers,Brown-winged Kingfisher,Pelargopsis amauroptera,NT,,,1/13/2018,IN-WB,,,,"4,466",0,0,coastal areas from eastern India to Myanmar and northern Malay Peninsula,,,
